Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
4.255493527005605e-18,0.2548459806501109,0.10228455068319997,0.3198195595694547,-0.007843049702331555,-0.040204556914531064,2.942243378968965,0.3198195595694547,1.2461708956451083,2.605004559552267,3.89648118246026,1750,1.2549523392662365,0.0876307006125997,4.566477363866581e-05,3.263261475865341e-08,0.0001806449964949304,11.228439995732645,0.5015525659502095,180.5149540935599,0.9854966527656491,0.00018632736328871293,4.6875,164.99647594989398,199.13584474969818,1.0,371.875,343.32308004429046
2.3852447794681098e-18,0.1533874633206338,0.03650344227490941,0.19105874037821302,-0.10347540070335827,-0.1643142595882714,3.1813349488703784,0.19105874037821302,0.5713045532192905,1.193788561259203,2.990203704307673,815,1.2455955411351514,0.02853222346236192,1.4868276947557019e-05,3.157210098043786e-09,5.618905674634329e-05,11.29075022205993,0.6410667747274895,170.13866835620115,0.9846022259773435,5.812293658645476e-05,73.4375,229.00118142235067,178.39061366515435,1.0,367.96875,563.7844161439749
-2.168404344971009e-19,0.26161176713582385,0.10633602729084218,0.3260920534003277,-0.046424891137146776,-0.0902562209651192,3.0359501765228054,0.3260920534003277,1.1401641930419506,2.3963917481374244,3.4964488743374105,1748,1.2464731880008553,0.08743450852048458,4.55625370091113e-05,2.7233329948053563e-08,0.00016502524033629995,9.126598970433196,0.6382102603927269,113.42280941916535,0.9982968505114003,0.00017119951730878275,25.78125,172.07697045448165,198.91453570868896,1.0,387.5,320.6310951778217
-6.071532165918825e-18,0.2559271768502507,0.1041628293517177,0.32274266738644536,-0.0656409734079231,0.1200321232572148,2.982385282708288,0.32274266738644536,1.2048895217896605,2.516017626876284,3.733282405908082,1763,1.2610722759439106,0.09323226296060678,4.85837743411187e-05,4.2450726214036464e-08,0.00020603574013757046,10.91027437547611,0.47952931955081324,163.27066057173468,0.9973727913358867,0.00021168634661514,34.375,150.54854525041182,189.69303945076206,1.0,352.34375,310.39183525466643
-5.637851296924623e-18,0.15377487794539454,0.035653613593640034,0.1888216449288588,-0.1267687767893785,-0.29262310205981423,3.103701468489157,0.1888216449288588,0.6148950265804994,1.281404832624246,3.256485911941768,744,1.227909574383856,0.02753481081787243,1.434852048872977e-05,3.1605615490050984e-09,5.621887182259262e-05,10.864080457257533,0.565141394045715,162.4015005746303,0.9910001899376818,5.8021044365131834e-05,73.4375,218.76630907664185,171.96329125843798,1.0,357.8125,595.0570970816123
4.553649124439119e-18,0.15458936985072996,0.03688079437924972,0.19204373038256084,-0.060536853192041475,-0.19286176499998042,3.098901037601504,0.19204373038256084,0.6655608456425007,1.3111803859447835,3.465673387601198,791,1.2422828980284768,0.029404281761470204,1.5322710662569153e-05,3.4895710476017105e-09,5.9072591339822825e-05,10.70692273422382,0.6094930445731768,155.29318907887307,0.9960461795984837,6.102750617263105e-05,210.15625,216.04590678117862,174.67471845035533,1.0,355.46875,549.8784719524006
3.3610267347050637e-18,0.16551897124053447,0.04235996598025104,0.2058153686687441,0.0336972485599416,-0.19988849622239258,3.1744689690429304,0.2058153686687441,0.6620561951049017,1.2966964679493516,3.2167480950874396,835,1.2434548567224377,0.03377700182206903,1.760135582181815e-05,3.5661404303132292e-09,5.97171703140163e-05,9.260395706543804,0.715459232261696,123.31431771893608,0.9972058411898286,6.225711330506323e-05,332.8125,213.48810257156617,171.5366735886106,1.0,346.09375,515.4265234513732
3.469446951953614e-18,0.16006279488234643,0.03959835019639486,0.19899334209062086,0.06468687918919534,-0.187345725012817,3.1402052092791006,0.19899334209062086,0.6458042588555857,1.3021639319748992,3.2453561112687312,788,1.243220463799162,0.032997433355605794,1.7195118997189053e-05,5.329411239469507e-09,7.300281665435593e-05,13.740261098820069,0.48973216898764593,257.6260663123087,0.9967520581924372,7.500055570992123e-05,285.9375,204.10214983210457,168.3994682559103,1.0,335.9375,558.9425609840947
-5.421010862427522e-19,0.15955141017772606,0.038975906921572843,0.1974231671348954,-0.008553580069161062,-0.2580832908424897,3.140642676000262,0.1974231671348954,0.6527694854697546,1.2882508974726417,3.3064482499347703,766,1.237363975128666,0.030437436892999773,1.5861092700885758e-05,2.439469910501898e-09,4.9390990175353826e-05,6.9307106366593505,0.8000840700708821,68.98299108865437,0.9957413752237921,5.187527515269668e-05,369.53125,210.52164004935804,176.85148762210002,1.0,367.1875,548.4960100420986
-1.3010426069826053e-18,0.15749536325821584,0.03851574272329064,0.1962542807769824,-0.021856561047262406,-0.10746136666580242,3.094373606577618,0.1962542807769824,0.6669002365957538,1.3500399725091259,3.3981436428059353,791,1.2460956101623182,0.03201910754888613,1.668530878003446e-05,3.746247899345826e-09,6.120660012895526e-05,10.495030224511757,0.5866364196864554,162.27729650749862,0.9943309342967218,6.344010898817026e-05,73.4375,207.86637332143005,170.35989539516382,1.0,347.65625,578.0035257935328
-3.0357660829594124e-18,0.14985703374526038,0.03570990845124694,0.188970655000312,-0.10234748589691013,0.13542323750630514,2.9849987265809528,0.188970655000312,0.6792882408442332,1.4651921112310773,3.5946758021403467,794,1.2610062422664807,0.03120354747903546,1.6260316560206075e-05,3.949106978580377e-09,6.284192055133562e-05,10.467552520992445,0.643256116548258,146.3058744139398,0.9967927683215435,6.491151572116067e-05,68.75,213.8543490775362,171.79838460029902,1.0,365.625,512.6763690270607
2.927345865710862e-18,0.16248902188447772,0.04069824909941129,0.2017380705256479,0.07579301611710526,-0.2112633585521162,3.078922658455629,0.2017380705256479,0.6843454683370773,1.4114887077160962,3.3922475145814053,860,1.2415489254964835,0.03307823624632384,1.723722576671383e-05,3.935272992198804e-09,6.27317542573042e-05,10.245441527123822,0.6316372860182872,144.396502485784,0.9930852991986111,6.505685931807242e-05,285.9375,220.76231743562911,174.46868415410944,1.0,355.46875,523.5760975220528
-2.6020852139652106e-18,0.2360735628342981,0.08811489706665532,0.2968415352787667,-0.08010389760583016,0.09132693818052529,2.9808092752640243,0.2968415352787667,1.0243344179390828,2.317197305028558,3.450778601374368,1693,1.2574111718181766,0.07676777513155206,4.000405165792186e-05,2.2141533109130028e-08,0.00014880031286637144,9.713857042653503,0.6143947334976346,129.24066839660676,0.9915107568004333,0.00015408392926642188,9.375,165.65357222037238,197.99467092275904,1.0,376.5625,347.8395553073201
-1.0842021724855044e-18,0.16093894721943122,0.04007385639347148,0.20018455583154132,-0.006584829716543716,-0.17038792643186174,3.095972400098952,0.20018455583154132,0.7212667502303769,1.3757745507892187,3.6030089695697356,812,1.2438540160114315,0.0328437426271097,1.7115030029760137e-05,4.940710740130286e-09,7.029018950131153e-05,13.919026197732444,0.45380423561151484,290.8544001871963,0.9978278050759402,7.234386631256224e-05,285.9375,213.14016244491802,172.28422239243315,1.0,368.75,597.9786902707419
