Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
-7.860465750519907e-18,0.24424001633331854,0.09295643754660578,0.30488758181763614,-0.004084335172358026,-0.11786792409501778,3.1335788427152655,0.30488758181763614,1.027432146596918,2.010322101734203,3.3698720704586154,970,1.2483113389640084,0.07827792364698222,4.079099721051705e-05,1.912706907632645e-08,0.00013830064741831994,6.422566106794155,0.7792327771765458,53.45956831798452,0.9963223129297977,0.000144190757435263,14.84375,128.70749361014884,131.66041330096786,1.0,232.03125,303.07194899717734
-4.662069341687669e-18,0.23704717838221057,0.08919162091679456,0.29864966250909203,0.02996338394380702,0.11800328968423912,2.9611878556778057,0.29864966250909203,1.2977633255748828,2.383374681431457,4.345437107384556,962,1.2598743614975865,0.07941516045236485,4.138361670263932e-05,2.2175041556326768e-08,0.00014891286565077837,9.714189622467453,0.5641506486244576,166.55048625664762,0.998273112788235,0.00015455628517701162,56.25,124.41010562600509,127.97637381572547,1.0,215.625,382.1742680107129
1.0842021724855044e-18,0.22886446306304603,0.08407421238237034,0.28995553518146594,-0.018618958483894867,0.2173798421638775,2.972184234868036,0.28995553518146594,1.2863601306126808,2.2825249878507026,4.4364048087843,980,1.2669312277703462,0.07557372490349387,3.9381826421831096e-05,2.1490920108615986e-08,0.00014659781754383652,8.05745020807328,0.6363766339393848,91.45057493957532,0.984273394838919,0.00015179541613940528,17.96875,126.37799713625135,131.89096037445782,1.0,218.75,336.12040722009453
-1.8431436932253575e-18,0.24670633735423983,0.09634360861900201,0.3103926684362922,-0.013864565436234787,0.05917204946328969,3.083907169294803,0.3103926684362922,1.0938746255114091,2.162162689808006,3.524163863219359,948,1.2581463117852814,0.08384611556020428,4.3692608421159084e-05,2.3202719923799473e-08,0.00015232439044289485,6.948574749290119,0.7035276842706695,68.36768111361211,0.9850828108365274,0.00015846691753941644,71.875,126.09229186510356,120.07433555275705,1.0,214.0625,315.5243530523505
2.8189256484623115e-18,0.244852706927918,0.09296817683747152,0.3049068330449016,-0.0432380701730746,-0.1262021559419484,3.0543436532440302,0.3049068330449016,1.0420126376449144,2.1956432314435848,3.417478799143422,958,1.2452663353019942,0.07559841870115969,3.939469447689405e-05,1.907553189562627e-08,0.00013811419874736365,7.400412227298821,0.6762577850468502,80.76499945425947,0.999217770990217,0.00014362267874035107,59.375,126.40677023140957,126.66696521610531,1.0,217.96875,343.11451057542484
1.1384122811097797e-18,0.2520790283894607,0.10090748386761092,0.3176593834087243,-0.0475764099406283,0.14882724323963314,2.901205997391175,0.3176593834087243,1.4265650322351449,2.704673250484838,4.490863820634002,929,1.2601579172938666,0.08942847792488481,4.660160392125316e-05,2.829582712364171e-08,0.00016821363536777186,6.390833969544387,0.7673323915516048,49.78193193454083,0.991353486186403,0.00017454952481079706,107.8125,117.58403405289545,120.32471816561396,1.0,196.875,258.18011290682006
-1.951563910473908e-18,0.23471102906160488,0.08621545879224757,0.29362469036552014,-0.024266245460520076,-0.05776576116324561,3.047937052896407,0.29362469036552014,0.9625750669956461,2.1282114731336845,3.2782497473130743,962,1.2510050828862078,0.07258512746767402,3.782445412593748e-05,1.5103628213891375e-08,0.00012289681938069583,5.740611080715948,0.8507957097859222,42.82293883074075,0.9981941005836495,0.0001285858372598496,32.8125,130.1780278830408,127.15410946441278,1.0,218.75,299.67443625224047
8.673617379884035e-18,0.2404861894939694,0.09179903565310449,0.30298355673716765,0.006497465040967858,0.12866167374606619,2.9848841869047287,0.30298355673716765,1.3469582598501064,2.351063039262713,4.445648055477039,915,1.2598792362035636,0.08109251605010517,4.22576946587312e-05,1.8716343697155017e-08,0.00013680768873552032,5.329568728118118,0.881581382151115,34.53325995086225,0.9803006689889056,0.00014318539190512968,46.09375,122.84638937938318,121.54240080385351,1.0,207.8125,268.16843027120234
0.0,0.2404338855788378,0.09023113456988552,0.30038497727064434,-0.004272392482019496,-0.07691055438430805,3.0863779502648194,0.30038497727064434,0.9664407358997527,2.0862228944221703,3.2173404431906647,897,1.2493454345982722,0.07580352822737998,3.9501578023647725e-05,1.9713779261316804e-08,0.00014040576648171116,6.195321095075725,0.7504969036307462,47.509584240882624,0.9946236733494235,0.00014585662113073623,50.0,124.55907249001595,119.31477401424489,1.0,204.6875,291.33148883308087
2.168404344971009e-18,0.22730822770516534,0.08108035870052849,0.2847461302643611,-0.011089288035024627,-0.04056074577366253,3.0649544301455127,0.2847461302643611,1.0537328978766598,2.025282615708464,3.7006048050534135,954,1.2526873010232462,0.06848502732254907,3.568787249742005e-05,1.4060513160308606e-08,0.00011857703470870153,5.858638647098345,0.8369461197164545,43.09510015362037,0.9763953685778576,0.00012383108415781844,31.25,122.80434701418734,129.67285097899466,1.0,220.3125,298.82701745725296
6.071532165918825e-18,0.21704961779251508,0.07350142378818562,0.27111146008272247,0.001438938205700966,-0.005197139163530817,2.9941096400445417,0.27111146008272247,1.0635032405016382,2.0868309957864204,3.922752804979688,929,1.2490759617088425,0.06181721633157468,3.2213244570909164e-05,1.123793517543478e-08,0.00010600912779301026,5.745174547036985,0.8304633048707379,42.06627790968792,0.9985910747068999,0.00011079543447823105,31.25,128.1710399406902,127.89539698695225,1.0,226.5625,326.2548195623358
-2.7376104855258987e-18,0.22268310710902345,0.08003903366361323,0.2829117064803315,-0.0344145720694975,0.08869588555161423,3.0554634578999798,0.2829117064803315,0.888785399968064,2.029479362344833,3.141564592802928,937,1.2704677519243555,0.07474325942155537,3.8949066921081486e-05,1.7167413926288182e-08,0.00013102447834770488,5.686729031015884,0.8323242938770596,40.16859607199916,0.9924230912329607,0.00013669105215891443,8.59375,115.76755313529164,121.73950363019273,1.0,202.34375,282.8224002506433
4.7704895589362195e-18,0.20891123087184238,0.06810741447862981,0.26097397279926177,-0.022865709035192673,-0.008514309268668807,3.079363263712402,0.26097397279926177,0.941023023799805,1.827209060619443,3.6058117738952813,909,1.2492098759370076,0.05625602394795928,2.9315280848337302e-05,8.897674633047063e-09,9.432748609523665e-05,5.548074938091601,0.8856598673357856,38.39414000139027,0.9748484756583672,9.877783316242545e-05,85.9375,131.02530017856913,132.07976683826251,1.0,218.75,322.92943170292926
7.968885967768458e-18,0.21321741314097548,0.07105486638915536,0.2665611869518054,-0.03187489713130815,-0.07248424447488544,3.117829346601722,0.2665611869518054,0.9115981427740102,1.7892977857290688,3.4198457517328964,937,1.2501848841752903,0.05860354670362176,3.05385860883907e-05,9.420019652703704e-09,9.705678571178681e-05,5.7465057510314015,0.8716534683596807,43.76540845548325,0.9794813878980194,0.00010174784957423796,21.875,128.80420992225746,129.76817086199443,1.0,215.625,331.91189582060287
8.673617379884035e-19,0.20327181054685398,0.0646490126556882,0.2542617011185291,0.05369023959064519,-0.018816898658945647,2.9365726560521166,0.2542617011185291,1.1069455886131576,2.081880430343047,4.3535679331317505,927,1.250845852331905,0.05456194109235539,2.8432486238851166e-05,8.969732863590935e-09,9.470867364497792e-05,6.939459949921544,0.7105392474875865,72.34058851565712,0.997335853833601,9.888447369184607e-05,133.59375,137.57267022440237,134.6545146650261,1.0,246.875,410.27970032807764
4.336808689942018e-18,0.21270430685016622,0.07145284786626974,0.2673066551103241,-0.05238935453070052,0.05304078774936549,2.940629554672734,0.2673066551103241,0.9355332040679671,2.1796949929755702,3.4998500268609076,962,1.2567054192213465,0.06157079859746633,3.208483512113931e-05,1.0838504923572455e-08,0.00010410814052499668,5.583711479319822,0.8495643433803647,39.26448940770701,0.9977482896091514,0.0001089400824688652,28.90625,137.39062202494378,130.93398550897072,1.0,241.40625,330.0523278722263
