Média,Média Absoluta,Variância,Desvio Padrão,Assimetria,Kurtose,Entropia,RMS,Máximo,Pico-a-pico,Fator de Cresta,Taxa de cruzamento por zero,Fator de Forma,Energia,Energia Média,Variância da Energia,Desvio Padrão da Energia,Assimetria da Energia,Entropia da Energia,Kurtose da Energia,Densidade da Energia,RMS da Energia,Frequência de Pico,Centroide Espectral,Largura de Banda Espectral,Planicidade Espectral,Corte Espectral,Razão Pico para RMS
3.469446951953614e-18,0.0838816952853484,0.01084915471388979,0.10415927569779751,-0.0053201919893452595,-0.23841429206232823,3.121552812781894,0.10415927569779751,0.32362320284823703,0.6953104109718994,3.1070031994767433,880,1.241740231208596,0.008700194501924843,4.5337126117378025e-06,8.264959216660188e-10,2.874884209261338e-05,20.336813051662645,0.22902755724082588,488.4576014266284,0.9931283415550759,2.9104131523064715e-05,396.875,286.6569386366122,199.03332161136476,1.0,411.71875,977.3557494214065
-2.0599841277224584e-18,0.10531812359616577,0.017185218970420815,0.13109240622713741,-0.03541750406806377,-0.10952994857420162,3.0070354434784083,0.13109240622713741,0.49462596239746054,0.9951938773453621,3.7731091878842036,1904,1.2447278944106632,0.014056056334993806,7.32467761073153e-06,1.0245714705967908e-09,3.20089279826237e-05,17.091697103156896,0.42522936761272156,391.0031836525437,0.9978573333412231,3.283629657403439e-05,78.90625,204.916549089627,239.26189534416378,1.0,475.0,887.8503766819687
-1.0028870095490916e-18,0.11373042556954469,0.02024422406002455,0.1422821986758166,0.016791328246509366,-0.0218687400212616,3.03809438871075,0.1422821986758166,0.537790425525904,1.0434143469465136,3.7797449753446286,1895,1.2510477997711604,0.017215950597509768,8.971313495315147e-06,2.057989051806978e-09,4.536506422134745e-05,17.481076891702134,0.32782712440952433,410.0866957671168,0.9970736045346156,4.624363218474736e-05,78.90625,190.9308771752436,220.88119060257927,1.0,404.6875,771.7578921621072
-1.8566962203814263e-18,0.10573799800327852,0.017621939738206333,0.1327476543604682,-0.005563789522695777,-0.025666883697703646,3.015485907241701,0.1327476543604682,0.4956124008867279,0.9986749888166095,3.7334927180025534,1907,1.2554394528668136,0.015207981563867587,7.924951309988321e-06,7.73239573765488e-10,2.7807185649854752e-05,9.303276629229256,0.6770879831494281,117.2097916189368,0.9945006062055777,2.8914432849896494e-05,37.5,210.49188790813588,238.6663366325501,1.0,443.75,749.9626335803607
-2.168404344971009e-19,0.08123782666251644,0.00995276759567527,0.09976355845535619,-0.004582300332896605,-0.450250183079977,3.244682900032802,0.09976355845535619,0.2945091034091509,0.5780792238433732,2.9520709562594702,775,1.2280431734073902,0.007356366061074117,3.833437238704594e-06,4.6565612802260913e-10,2.1579066894159467e-05,17.34796442798592,0.31804432756375417,359.2045266133085,0.991741731814713,2.191691969884674e-05,275.78125,286.57809028805536,196.14742952468865,1.0,396.875,1050.853098348867
2.168404344971009e-19,0.08247455271573648,0.010422238488766515,0.1020893652089507,-0.018271453968709866,-0.21787610160757787,3.1122929339044023,0.1020893652089507,0.35225743187154185,0.6891431631160838,3.450481165697929,898,1.23782866165786,0.008291238528140643,4.3206037145078914e-06,6.727606760592025e-10,2.593763050201777e-05,23.070446297074763,0.2437715405337203,649.3298029127025,0.994193353937089,2.6295024101852843e-05,397.65625,292.93183716025527,207.55365423208008,1.0,430.46875,1095.543382983671
1.6398557858843255e-18,0.10867048122667344,0.019229955064183037,0.1386721135058633,-0.07739952284877427,0.3532770928620259,2.9620883858378946,0.1386721135058633,0.5470317040138244,1.103147078743539,3.9447852216566592,1917,1.276078949320286,0.018363364420374534,9.569236279507313e-06,1.4708680036404232e-09,3.8351897001848856e-05,13.99943667849025,0.43829404115582277,296.84213645672895,0.9894729271067001,3.952769012494231e-05,37.5,179.7435473548402,224.05043701652315,1.0,412.5,810.997416526319
-6.776263578034403e-19,0.10099016772871844,0.01616545844632984,0.12714345616794376,0.019632524153218686,0.061173624907043145,3.0099121392043555,0.12714345616794376,0.5075842572200799,0.9614251751785852,3.99221692188084,1760,1.2589686602905616,0.014277010296809273,7.439817768009001e-06,4.679986106998572e-10,2.1633275542549197e-05,6.684433721240825,0.9446189891588102,59.5021903744755,0.9953504140693141,2.2876833240661604e-05,8.59375,238.84841156564525,235.38444834285193,1.0,464.0625,749.3151880987147
2.168404344971009e-19,0.10565839315700229,0.017388356974252502,0.13186491942231074,-0.034340236260416296,-0.07414014915663403,3.044112616407224,0.13186491942231074,0.48542425240882114,0.9609555196762103,3.6812235925629384,1914,1.2480307099348658,0.014385853788373471,7.4965366276047274e-06,5.463602384642839e-10,2.3374350011589282e-05,7.9569166614938815,0.7040494463365904,94.78629110308405,0.9946188426488846,2.4547062958189176e-05,36.71875,211.65013996026798,236.33641821918764,1.0,482.03125,852.4447420065272
-8.538092108323347e-19,0.1143547826891,0.020453950191441424,0.1430173073143297,0.024561787495764223,-0.10441589307554233,3.0274366914417814,0.1430173073143297,0.5202368075645446,1.0612581957908511,3.63757937646767,1900,1.250645613162988,0.017110488135146193,8.916356506068887e-06,9.66541772308852e-10,3.108925493331823e-05,9.956153270859176,0.5922280134631398,151.05648464820374,0.9964150273611663,3.234259089269394e-05,36.71875,200.14114079103481,228.2077456226997,1.0,458.59375,804.8149167771182
